LEVEL_1_CASE_TYPE,CASE_NUMBER,CASE_HASHKEY,LEVEL_2_CASE_TYPE,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,SOURCE_SYSTEM_ID,DOCUMENT_HASHKEY,DOCUMENT_TYPE,DOCUMENT_NUMBER,DOCUMENT_NAME_DRIVE,LINK_DRIVE
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873721,2024-05-31 00:00:00.000,Declaration (name extension),2,748880315102519063304252348973649111,Declaration,DEC010,declaration_24chlc20761_100873721,https://drive.google.com/file/d/19g_ThCUEvvG8icwBPUeH_tocX9z-0g4n/view?usp=drivesdk
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873722,2024-05-31 00:00:00.000,Civil Case Cover Sheet,2,15021150636873580543161561778243703,Miscellaneous,MISC020,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873723,2024-05-31 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,1014632633348995967228498930408525958,Declaration,DEC075,declaration_24chlc20761_100873723,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873724,2024-05-31 00:00:00.000,Summons,2,714501408261876880677751718963751531,Issuance,ISS030,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873725,2024-05-31 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1229401518562548713128685790661428771,Order to Show Cause,OSC030,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100873726,2024-05-31 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,416936185598849892791736414282463732,Notice,NTC040L,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101031058,2024-06-07 00:00:00.000,Proof of Personal Service,2,712508065649956205047235929331226808,Proof of Service,POS110,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136529,2024-11-04 00:00:00.000,Request for Entry of Default / Judgment,2,1079788884658365662057187026271047026,Request,REQ080,request_for_default_judgment_24chlc20761_104136529,https://drive.google.com/file/d/1NyQ9AVDKX2UlQjh2kT_B_vzfcAxLSngY/view?usp=drivesdk
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136531,2024-11-04 00:00:00.000,Notice of Rejection Default/Clerk's Judgment,2,1315719786457322603839610368133200680,Administrative,REJ030,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136532,2024-11-04 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,2,1229430989073133853835947708316238425,Declaration,DEC071,declaration_24chlc20761_104136532,https://drive.google.com/file/d/107SP91U3JFZl5vIUWUu3gk6TLeTyqPjZ/view?usp=drivesdk
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136533,2024-11-04 00:00:00.000,Request for Dismissal,2,682593485388224738758770789795139634,Request,REQ070,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136534,2024-11-04 00:00:00.000,Declaration re: Attorney's Fees,2,1014091139260339816368241580040358454,Declaration,DEC080,declaration_24chlc20761_104136534,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136535,2024-11-04 00:00:00.000,Declaration (name extension),2,903754500143639149484383183051639322,Declaration,DEC010,declaration_24chlc20761_104136535,https://drive.google.com/file/d/1quEKhHkKlyN2CrP6I00Ow9hVgjJsCRq9/view?usp=drivesdk
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",104136536,2024-11-04 00:00:00.000,Declaration (name extension),2,803978346972164285654748064731792639,Declaration,DEC010,declaration_24chlc20761_104136536,https://drive.google.com/file/d/19aJQI0xgOUVFJKoQ35NfBQtqvbAgMp0O/view?usp=drivesdk
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108814518,2025-06-05 00:00:00.000,Notice of Settlement of Entire Case,2,652833824513304049894520485400425237,Notice,NTC340,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108838960,2025-06-06 00:00:00.000,Minute Order,2,1291610012267006258196560007386085230,Rulings,RUL010,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108868288,2025-06-09 00:00:00.000,Order to Show Cause re: Dismissal (Settlement),2,1224399136703407150836672194920693877,Order to Show Cause,OSC040,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",108868312,2025-06-09 00:00:00.000,Clerks Certificate of Service By Electronic Service,2,793502360901428590425643568653166762,Certificate,CERT055,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",110183527,2025-08-04 00:00:00.000,Minute Order,2,653549429087006036352624917541629497,Rulings,RUL010,,
Collections,24CHLC20761,87612878317822880,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",110858468,2025-08-29 00:00:00.000,Notice (name extension),2,1066177194341552043886204740234674484,Notice,NTC010,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911770,2024-06-03 00:00:00.000,Complaint,2,9350706493720419272697621163568837,Complaint,COM040,complaint_24chlc20925_100911770,https://drive.google.com/file/d/1EJqYgA7M8hqIJckAEOvLwWkFYiXc73yE/view?usp=drivesdk
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911771,2024-06-03 00:00:00.000,Civil Case Cover Sheet,2,928523824659556962562501398822312279,Miscellaneous,MISC020,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911772,2024-06-03 00:00:00.000,Summons,2,794334012024933018849342171553915178,Issuance,ISS030,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911773,2024-06-03 00:00:00.000,Declaration (name extension),2,73556808833681572611791203914666935,Declaration,DEC010,declaration_24chlc20925_100911773,https://drive.google.com/file/d/1Yk0SQExOJioe2PujUQN9QxbZaZMvkdQ8/view?usp=drivesdk
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911774,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,331734386901020649736598118868933534,Order to Show Cause,OSC030,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100911775,2024-06-03 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,849397639250319615417589573938500409,Notice,NTC040L,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101045113,2024-06-10 00:00:00.000,Proof of Personal Service,2,1300908140941419233159975121835995435,Proof of Service,POS110,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352517,2024-08-13 00:00:00.000,Request for Entry of Default / Judgment,2,211369890302965404192666234470600482,Request,REQ080,request_for_default_judgment_24chlc20925_102352517,https://drive.google.com/file/d/1vO-DZpHPo3Pw6JP7UsuvvXIuGR0GaFmZ/view?usp=drivesdk
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352518,2024-08-13 00:00:00.000,Declaration (name extension),2,1015609526483096599491875406621064171,Declaration,DEC010,declaration_24chlc20925_102352518,https://drive.google.com/file/d/1lVWu85r3fGCFsNYD4kVr69YCYYSBTDUj/view?usp=drivesdk
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352520,2024-08-13 00:00:00.000,Declaration re: Attorney's Fees,2,739497437064882171869190309597886195,Declaration,DEC080,declaration_24chlc20925_102352520,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352521,2024-08-13 00:00:00.000,Declaration (name extension),2,309780498840327411370406153188384831,Declaration,DEC010,declaration_24chlc20925_102352521,https://drive.google.com/file/d/16eFdBkexrBnQ1afaaQQHG3zg1ZxmiX-a/view?usp=drivesdk
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352522,2024-08-13 00:00:00.000,Request for Dismissal,2,854249740409330259927881262516559208,Request,REQ070,,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352523,2024-08-13 00:00:00.000,Declaration of Costs - CCP 1033,2,1245148449646728684946804677187240264,Costs,CST010,declaration_24chlc20925_102352523,
Collections,24CHLC20925,529955197617441984,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",102352519,2024-09-10 00:00:00.000,Judgment,2,1294928122372576028050665293291611252,Judgment,JUD015,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925148,2024-06-03 00:00:00.000,Complaint,2,1198990560702133138044274587706792574,Complaint,COM040,complaint_24chlc21063_100925148,https://drive.google.com/file/d/16mbmVyu82BC5dzcVV8a3JfqBq9-Ju159/view?usp=drivesdk
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925149,2024-06-03 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),2,618581980982795750890116430272737327,Declaration,DEC075,declaration_24chlc21063_100925149,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925150,2024-06-03 00:00:00.000,Summons,2,851582621887774204525217990023971556,Issuance,ISS030,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925151,2024-06-03 00:00:00.000,Civil Case Cover Sheet,2,1056234598755341486426621744121060070,Miscellaneous,MISC020,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925153,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,1181020123517377778105638299284087066,Order to Show Cause,OSC030,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100925158,2024-06-03 00:00:00.000,Notice of Case Assignment - Limited Civil Case,2,1105324892899753446135819656534908228,Notice,NTC040L,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",101217176,2024-06-17 00:00:00.000,Proof of Personal Service,2,601528663431251041007709060375696052,Proof of Service,POS110,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",103721995,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,2,1006898429761905310075457752378712315,Request,REQ080,request_for_default_judgment_24chlc21063_103721995,https://drive.google.com/file/d/1Qrw0QxzLWq_cZDisBxSM6uyb_cxXWKea/view?usp=drivesdk
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",103721996,2024-10-15 00:00:00.000,Request for Dismissal,2,76985958110982402856263060539436102,Request,REQ070,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",103721999,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,2,981136291647831864729983709471467056,Costs,CST010,declaration_24chlc21063_103721999,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",103722001,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,2,407137696143407673522891436754429642,Declaration,DEC071,declaration_24chlc21063_103722001,https://drive.google.com/file/d/1ne9aXqNr3rxd8U4Cp9e7J9rGLVc9vfJC/view?usp=drivesdk
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",103721998,2024-10-18 00:00:00.000,Judgment,2,1316047776686824991247220494814418,Judgment,JUD015,,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107002799,2025-03-17 00:00:00.000,"Memorandum of Costs After Judgment, Acknowledgment of Credit, and Declaration of Accrued Interest",2,1233892243663771018667407977235156362,Costs,CST040,declaration_24chlc21063_107002799,
Collections,24CHLC21063,667347934886767488,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",107002798,2025-03-18 00:00:00.000,Writ of Execution,2,519199201116241675687692240249509466,Writ,WRIT030,,
Collections,24CHLC21143,596861270787397632,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100934799,2024-06-03 00:00:00.000,Complaint,2,262302670690528227713314833342874640,Complaint,COM040,complaint_24chlc21143_100934799,https://drive.google.com/file/d/1gjh48K4T4ElQr0na1Xnxtg8itQEj270d/view?usp=drivesdk
Collections,24CHLC21143,596861270787397632,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100934800,2024-06-03 00:00:00.000,Summons,2,1187575288815541694308945064811282442,Issuance,ISS030,,
Collections,24CHLC21143,596861270787397632,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100934801,2024-06-03 00:00:00.000,Civil Case Cover Sheet,2,394668031265798478313454056326700088,Miscellaneous,MISC020,,
Collections,24CHLC21143,596861270787397632,"Collections Case - Purchased Debt (Charged Off Consumer Debt Purchased on or after January 1,2014)",100934802,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",2,177469641135466456578913580387234573,Order to Show Cause,OSC030,,
