CASE_NUMBER,DOCUMENT_ID,DOCUMENT_FILED_DATE,DOCUMENT_NAME,DOCUMENT_NAME_DRIVE,LINK_DRIVE
24NWLC17337,104118994,2024-10-25 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc17337_104118994,https://drive.google.com/file/d/1-fTOjtPJ2EGuugk85sqIuuT3iLBLG-r-/view?usp=drivesdk
24NWLC17337,104118996,2024-10-25 00:00:00.000,Declaration (name extension),declaration_24nwlc17337_104118996,https://drive.google.com/file/d/1nEN4acnjkyMlT-VvKfEPJfy8lXWKVd2Y/view?usp=drivesdk
24NWLC17337,104118997,2024-10-25 00:00:00.000,Summary of the Case,,
24NWLC17337,104118998,2024-10-25 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc17337_104118998,
24NWLC17337,104118999,2024-10-25 00:00:00.000,Request for Dismissal,,
24NWLC17337,104118995,2024-11-06 00:00:00.000,Judgment,,
24NWLC17653,100290206,2024-04-30 00:00:00.000,Complaint,complaint_24nwlc17653_100290206,https://drive.google.com/file/d/18umj_T2muzSr5WxJIt1qD3E_hJxZRIun/view?usp=drivesdk
24NWLC17653,100290207,2024-04-30 00:00:00.000,Summons,,
24NWLC17653,100290208,2024-04-30 00:00:00.000,Civil Case Cover Sheet,,
24NWLC17653,100290210,2024-04-30 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC17653,100290211,2024-04-30 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC17653,100575811,2024-05-13 00:00:00.000,Proof of Personal Service,,
24NWLC17653,103894339,2024-10-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc17653_103894339,https://drive.google.com/file/d/1xHu52HT82XQjGYQ4gfGTozKsVNf_SgJz/view?usp=drivesdk
24NWLC17653,103894340,2024-10-15 00:00:00.000,Request for Dismissal,,
24NWLC17653,103894341,2024-10-15 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc17653_103894341,
24NWLC17653,103894342,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc17653_103894342,https://drive.google.com/file/d/16D1v_4l-TG6r7Vl3gmno4xcq1fnfp_sJ/view?usp=drivesdk
24NWLC17653,103894343,2024-10-15 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc17653_103894343,https://drive.google.com/file/d/1bm3gvTsa-m8KZa_7-invSuPPoddfze05/view?usp=drivesdk
24NWLC17653,103894344,2024-10-31 00:00:00.000,Judgment,,
24NWLC18762,100465129,2024-05-08 00:00:00.000,Complaint,complaint_24nwlc18762_100465129,https://drive.google.com/file/d/1IK-_BIPNnlYstScojX3yoSDX5Q-_xr9b/view?usp=drivesdk
24NWLC18762,100465130,2024-05-08 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc18762_100465130,
24NWLC18762,100465131,2024-05-08 00:00:00.000,Summons,,
24NWLC18762,100465132,2024-05-08 00:00:00.000,Civil Case Cover Sheet,,
24NWLC18762,100465134,2024-05-08 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC18762,100465135,2024-05-08 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC18762,100873536,2024-05-22 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC18762,103422333,2024-09-17 00:00:00.000,Request for Dismissal,,
24NWLC18762,103422334,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc18762_103422334,https://drive.google.com/file/d/1cgCYX69q-S8sx0NgFUvYejKv-Ia9bZq4/view?usp=drivesdk
24NWLC18762,103422335,2024-09-17 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc18762_103422335,https://drive.google.com/file/d/1inJSD80-mMDYxnXkJ07imTk_BFzaHXph/view?usp=drivesdk
24NWLC18762,103422337,2024-09-17 00:00:00.000,Declaration (name extension),declaration_24nwlc18762_103422337,https://drive.google.com/file/d/1tbXXs4zzzsKjR7CsA7oLrJztMp6GcTT-/view?usp=drivesdk
24NWLC18762,103422336,2024-10-07 00:00:00.000,Default Judgment,,
24NWLC18762,104913824,2024-12-10 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC18973,100495365,2024-05-09 00:00:00.000,Complaint,complaint_24nwlc18973_100495365,https://drive.google.com/file/d/16p51_fk7gG40rRX-h3VLi2qygBCWowjZ/view?usp=drivesdk
24NWLC18973,100495366,2024-05-09 00:00:00.000,Civil Case Cover Sheet,,
24NWLC18973,100495367,2024-05-09 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc18973_100495367,
24NWLC18973,100495368,2024-05-09 00:00:00.000,Summons,,
24NWLC18973,100495369,2024-05-09 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC18973,100495371,2024-05-09 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC18973,101193087,2024-06-10 00:00:00.000,Proof of Personal Service,,
24NWLC18973,104182498,2024-10-28 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc18973_104182498,https://drive.google.com/file/d/1gQtQHObOkbfPHsQkNH52gUqYaywSOhnG/view?usp=drivesdk
24NWLC18973,104182499,2024-10-28 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc18973_104182499,
24NWLC18973,104182500,2024-10-28 00:00:00.000,Request for Dismissal,,
24NWLC18973,104182501,2024-10-28 00:00:00.000,Summary of the Case,,
24NWLC18973,104182502,2024-10-28 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc18973_104182502,
24NWLC18973,104182504,2024-10-28 00:00:00.000,Declaration (name extension),declaration_24nwlc18973_104182504,https://drive.google.com/file/d/1mXGCSMj5Vdva-j5CpWn4cQGqMaEAxjjH/view?usp=drivesdk
24NWLC18973,104182503,2024-11-06 00:00:00.000,Judgment,,
24NWLC20168,100642287,2024-05-15 00:00:00.000,Complaint,complaint_24nwlc20168_100642287,https://drive.google.com/file/d/183jKMQmLBJtuiB1VrW6TTdPXFJcunk0k/view?usp=drivesdk
24NWLC20168,100642288,2024-05-15 00:00:00.000,Civil Case Cover Sheet,,
24NWLC20168,100642289,2024-05-15 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc20168_100642289,
24NWLC20168,100642290,2024-05-15 00:00:00.000,Summons,,
24NWLC20168,100642291,2024-05-15 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC20168,100642292,2024-05-15 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC20168,101161074,2024-06-07 00:00:00.000,Proof of Personal Service,,
24NWLC20168,104145625,2024-10-25 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc20168_104145625,https://drive.google.com/file/d/11vHEM9C3rP9VHdsDpHqgEWg-uo3Jh17f/view?usp=drivesdk
24NWLC20168,104145627,2024-10-25 00:00:00.000,Request for Dismissal,,
24NWLC20168,104145629,2024-10-25 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc20168_104145629,
24NWLC20168,104145630,2024-10-25 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc20168_104145630,
24NWLC20168,104145632,2024-10-25 00:00:00.000,Declaration (name extension),declaration_24nwlc20168_104145632,https://drive.google.com/file/d/1u3xUtuMs3AwI5AtXAcaFVUY2e2MDLHcx/view?usp=drivesdk
24NWLC20168,104145633,2024-10-25 00:00:00.000,Summary of the Case,,
24NWLC20168,104145634,2024-11-06 00:00:00.000,Judgment,,
24NWLC21288,100788933,2024-05-21 00:00:00.000,Complaint,complaint_24nwlc21288_100788933,https://drive.google.com/file/d/15gRLGtaccCXExoUqEDJmJyOcDGBW2EtT/view?usp=drivesdk
24NWLC21288,100788934,2024-05-21 00:00:00.000,Summons,,
24NWLC21288,100788935,2024-05-21 00:00:00.000,Civil Case Cover Sheet,,
24NWLC21288,100788936,2024-05-21 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC21288,100788937,2024-05-21 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC21288,101843391,2024-07-09 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC21288,104062989,2024-10-22 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc21288_104062989,https://drive.google.com/file/d/1lYNTlHRBErUnn_VTNiOU_G0CQpJeAhuQ/view?usp=drivesdk
24NWLC21288,104062990,2024-10-22 00:00:00.000,Request for Dismissal,,
24NWLC21288,104062991,2024-10-22 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc21288_104062991,
24NWLC21288,104062992,2024-10-22 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc21288_104062992,
24NWLC21288,104062993,2024-10-22 00:00:00.000,Summary of the Case,,
24NWLC21288,104062994,2024-10-22 00:00:00.000,Declaration (name extension),declaration_24nwlc21288_104062994,https://drive.google.com/file/d/1U3TFS75ZEStidSEzer_LYdT6iW0kyKVt/view?usp=drivesdk
24NWLC21288,104062995,2024-11-05 00:00:00.000,Judgment,,
24NWLC21396,100804415,2024-05-22 00:00:00.000,Complaint,complaint_24nwlc21396_100804415,https://drive.google.com/file/d/1nJSEOgo9gyRzs8mrThjFxeN2za8mcyef/view?usp=drivesdk
24NWLC21396,100804416,2024-05-22 00:00:00.000,Civil Case Cover Sheet,,
24NWLC21396,100804417,2024-05-22 00:00:00.000,Summons,,
24NWLC21396,100804418,2024-05-22 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc21396_100804418,
24NWLC21396,100804419,2024-05-22 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC21396,100804420,2024-05-22 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC21396,101864346,2024-07-16 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC21396,103555658,2024-09-25 00:00:00.000,"Declaration of Interest, Costs and Attorney Fees",declaration_24nwlc21396_103555658,
24NWLC21396,103555659,2024-09-25 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc21396_103555659,https://drive.google.com/file/d/1tD_7nHCWdwG1-C4BGcg8zKHumHgTtTpR/view?usp=drivesdk
24NWLC21396,103555660,2024-09-25 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc21396_103555660,https://drive.google.com/file/d/18F1tLYQGmBe_Jgov9L81cOvWGwba8PAK/view?usp=drivesdk
24NWLC21396,103555657,2024-10-11 00:00:00.000,Default Judgment,,
24NWLC21396,104508691,2024-11-20 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC22737,100978727,2024-05-30 00:00:00.000,Complaint,complaint_24nwlc22737_100978727,https://drive.google.com/file/d/1yViypOpquGF-aHBVeQkILWTk2Vby1s3Y/view?usp=drivesdk
24NWLC22737,100978728,2024-05-30 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc22737_100978728,
24NWLC22737,100978729,2024-05-30 00:00:00.000,Civil Case Cover Sheet,,
24NWLC22737,100978730,2024-05-30 00:00:00.000,Summons,,
24NWLC22737,100978731,2024-05-30 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC22737,100978732,2024-05-30 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC22737,101867980,2024-07-11 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC22737,104803135,2024-11-20 00:00:00.000,Request for Dismissal,,
24NWLC22737,104803136,2024-11-20 00:00:00.000,Declaration (name extension),declaration_24nwlc22737_104803136,https://drive.google.com/file/d/1aynJXnLxuArWtKkoaRyKZeB6hgC7sos9/view?usp=drivesdk
24NWLC22737,104803138,2024-11-20 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc22737_104803138,https://drive.google.com/file/d/1PdQNzwAa2prQrfrNJ2gmK2DCfDzh2s-0/view?usp=drivesdk
24NWLC22737,104803139,2024-11-20 00:00:00.000,Declaration (name extension),declaration_24nwlc22737_104803139,https://drive.google.com/file/d/11bhzuY6r6KjR4JLYWNrqOe_nW0bzyTge/view?usp=drivesdk
24NWLC22737,104803137,2024-12-05 00:00:00.000,Default Judgment,,
24NWLC23018,101004777,2024-05-30 00:00:00.000,Complaint,complaint_24nwlc23018_101004777,https://drive.google.com/file/d/1iMkLtluCXu4Ng9aOBbBo_dlJx8LwTH8Q/view?usp=drivesdk
24NWLC23018,101004778,2024-05-30 00:00:00.000,Declaration (name extension),declaration_24nwlc23018_101004778,https://drive.google.com/file/d/11FFVRTxsupwfY4Tn51LOdA5Q9Z_HUPh6/view?usp=drivesdk
24NWLC23018,101004779,2024-05-30 00:00:00.000,Civil Case Cover Sheet,,
24NWLC23018,101004780,2024-05-30 00:00:00.000,Summons,,
24NWLC23018,101004781,2024-05-30 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC23018,101004782,2024-05-30 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC23018,101641999,2024-06-18 00:00:00.000,Proof of Personal Service,,
24NWLC23018,103993959,2024-10-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc23018_103993959,https://drive.google.com/file/d/1tRUz7j60TCM9tyP6VSJANoBBanZUiAO4/view?usp=drivesdk
24NWLC23018,103993961,2024-10-18 00:00:00.000,Request for Dismissal,,
24NWLC23018,103993962,2024-10-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc23018_103993962,
24NWLC23018,103993963,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc23018_103993963,https://drive.google.com/file/d/1RKDToqFBmG51Go-pAI248F9k9L0KoTkW/view?usp=drivesdk
24NWLC23018,103993965,2024-10-18 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc23018_103993965,
24NWLC23018,103993966,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc23018_103993966,https://drive.google.com/file/d/1HW5R24maQ7m3W6RxsNKyBqBJ0i1c4QeA/view?usp=drivesdk
24NWLC23018,103993964,2024-10-31 00:00:00.000,Judgment,,
24NWLC23489,101039535,2024-06-03 00:00:00.000,Complaint,complaint_24nwlc23489_101039535,https://drive.google.com/file/d/1_Qy9juGhYCkJqrP8fK8qgmkjF3SMIYUj/view?usp=drivesdk
24NWLC23489,101039536,2024-06-03 00:00:00.000,Civil Case Cover Sheet,,
24NWLC23489,101039537,2024-06-03 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc23489_101039537,
24NWLC23489,101039538,2024-06-03 00:00:00.000,Summons,,
24NWLC23489,101039539,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC23489,101039540,2024-06-03 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC23489,103016716,2024-08-29 00:00:00.000,Proof of Service by Substituted Service,,
24NWLC23489,103577348,2024-09-26 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc23489_103577348,https://drive.google.com/file/d/1mBtHHdAfNKPP_SiWOEhnHqHr14vU5-sb/view?usp=drivesdk
24NWLC23489,103577349,2024-09-26 00:00:00.000,Declaration (name extension),declaration_24nwlc23489_103577349,https://drive.google.com/file/d/1BFW7p5-k14K5B6Lx_cv4kDmXv_Yg3uI8/view?usp=drivesdk
24NWLC23489,103577351,2024-09-26 00:00:00.000,Declaration (name extension),declaration_24nwlc23489_103577351,https://drive.google.com/file/d/17HHy63a-wannfoVPLXfT0uXIh3D5XScn/view?usp=drivesdk
24NWLC23489,103577350,2024-10-14 00:00:00.000,Default Judgment,,
24NWLC23633,101056951,2024-06-03 00:00:00.000,Complaint,complaint_24nwlc23633_101056951,https://drive.google.com/file/d/1gdRMykYnEuHxWT2ZfnJsKOcZMQexKRHW/view?usp=drivesdk
24NWLC23633,101056952,2024-06-03 00:00:00.000,Civil Case Cover Sheet,,
24NWLC23633,101056953,2024-06-03 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc23633_101056953,
24NWLC23633,101056954,2024-06-03 00:00:00.000,Summons,,
24NWLC23633,101056955,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC23633,101056956,2024-06-03 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC23633,102126670,2024-07-16 00:00:00.000,Proof of Personal Service,,
24NWLC23633,104331710,2024-11-04 00:00:00.000,Request for Dismissal,,
24NWLC23633,104331711,2024-11-04 00:00:00.000,Declaration (name extension),declaration_24nwlc23633_104331711,https://drive.google.com/file/d/1LWkOSJFA4fEucpCgGITUTYx1POMINVQI/view?usp=drivesdk
24NWLC23633,104331712,2024-11-04 00:00:00.000,Declaration (name extension),declaration_24nwlc23633_104331712,https://drive.google.com/file/d/1k5EFHrAJnyoH5cvXmDkNCE7FF7NuWSUg/view?usp=drivesdk
24NWLC23633,104331714,2024-11-04 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc23633_104331714,https://drive.google.com/file/d/1dczumEhX377Uc5PQXwaRZ26A_HMNKdKX/view?usp=drivesdk
24NWLC23633,104331713,2024-11-19 00:00:00.000,Default Judgment,,
24NWLC23633,106081077,2025-02-05 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC23772,101077594,2024-06-03 00:00:00.000,Complaint,complaint_24nwlc23772_101077594,https://drive.google.com/file/d/1EVYmlJ_rfNODdmoV9XKG4U49QcWKmNWN/view?usp=drivesdk
24NWLC23772,101077595,2024-06-03 00:00:00.000,Civil Case Cover Sheet,,
24NWLC23772,101077596,2024-06-03 00:00:00.000,Summons,,
24NWLC23772,101077598,2024-06-03 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC23772,101077600,2024-06-03 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC23772,101808460,2024-07-09 00:00:00.000,Proof of Personal Service,,
24NWLC23772,104690536,2024-11-15 00:00:00.000,Request for Dismissal,,
24NWLC23772,104690538,2024-11-15 00:00:00.000,Declaration (name extension),declaration_24nwlc23772_104690538,https://drive.google.com/file/d/11EOs90EgznOL41i97CrGyORxdld5xvoT/view?usp=drivesdk
24NWLC23772,104690539,2024-11-15 00:00:00.000,Declaration (name extension),declaration_24nwlc23772_104690539,https://drive.google.com/file/d/137DxSwvVFuTkW126oLd7a5PG_YuIImHs/view?usp=drivesdk
24NWLC23772,104690540,2024-11-15 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc23772_104690540,https://drive.google.com/file/d/1psUOJjuDerwudbnbqPLuJd096C7P0DVb/view?usp=drivesdk
24NWLC23772,104690537,2024-12-02 00:00:00.000,Default Judgment,,
24NWLC23772,106277629,2025-02-14 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC23926,101095363,2024-06-04 00:00:00.000,Complaint,complaint_24nwlc23926_101095363,https://drive.google.com/file/d/1KaPGdmzlLVpi6LpJL59gIiq75tUs0FBm/view?usp=drivesdk
24NWLC23926,101095364,2024-06-04 00:00:00.000,Summons,,
24NWLC23926,101095365,2024-06-04 00:00:00.000,Civil Case Cover Sheet,,
24NWLC23926,101095366,2024-06-04 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc23926_101095366,
24NWLC23926,101095367,2024-06-04 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC23926,101095368,2024-06-04 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC23926,101742984,2024-07-02 00:00:00.000,Proof of Personal Service,,
24NWLC23926,103748090,2024-10-07 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc23926_103748090,https://drive.google.com/file/d/1paJ3tWxUNPjasoLlX3pZes0op3GrC8RC/view?usp=drivesdk
24NWLC23926,103748091,2024-10-07 00:00:00.000,Request for Dismissal,,
24NWLC23926,103748092,2024-10-07 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc23926_103748092,
24NWLC23926,103748093,2024-10-07 00:00:00.000,Declaration (name extension),declaration_24nwlc23926_103748093,https://drive.google.com/file/d/1rhIpaUC3-gLlx4FfrmnzpbRYHUgmbqv7/view?usp=drivesdk
24NWLC23926,103748095,2024-10-07 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc23926_103748095,https://drive.google.com/file/d/1kuAl2a2U51yjJdeJHNLHj67eg3wKf0T2/view?usp=drivesdk
24NWLC23926,103748096,2024-10-07 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc23926_103748096,https://drive.google.com/file/d/10SKiaOoESgPTmjj2FADMu6IFL8fFaMKB/view?usp=drivesdk
24NWLC23926,103748094,2024-10-21 00:00:00.000,Judgment,,
24NWLC24410,101137062,2024-06-05 00:00:00.000,Complaint,complaint_24nwlc24410_101137062,https://drive.google.com/file/d/1qo4HoWNM5nafP9-pNC2828AFGaTBrLju/view?usp=drivesdk
24NWLC24410,101137063,2024-06-05 00:00:00.000,Summons,,
24NWLC24410,101137064,2024-06-05 00:00:00.000,Declaration (name extension),declaration_24nwlc24410_101137064,https://drive.google.com/file/d/12UsVGlEQ89IGaPr8_HLuB2pJ-3ldHzev/view?usp=drivesdk
24NWLC24410,101137065,2024-06-05 00:00:00.000,Civil Case Cover Sheet,,
24NWLC24410,101137066,2024-06-05 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC24410,101137067,2024-06-05 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC24410,101538423,2024-06-26 00:00:00.000,Proof of Personal Service,,
24NWLC24410,104017290,2024-10-18 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc24410_104017290,https://drive.google.com/file/d/1LuMzEOEqggjuWwRoEaKkYWMaVojLi6l4/view?usp=drivesdk
24NWLC24410,104017291,2024-10-18 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc24410_104017291,
24NWLC24410,104017292,2024-10-18 00:00:00.000,Request for Dismissal,,
24NWLC24410,104017293,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc24410_104017293,https://drive.google.com/file/d/1aeG8J9gHfGPto-V6HvyAyWZnn1Z7iZcy/view?usp=drivesdk
24NWLC24410,104017294,2024-10-18 00:00:00.000,Declaration re: Attorney's Fees,declaration_24nwlc24410_104017294,
24NWLC24410,104017296,2024-10-18 00:00:00.000,Declaration (name extension),declaration_24nwlc24410_104017296,https://drive.google.com/file/d/16xjvrWClnNwxl2aiAv_YWTCyYMZHCKdm/view?usp=drivesdk
24NWLC24410,104017295,2024-10-31 00:00:00.000,Judgment,,
24NWLC24563,101157957,2024-06-07 00:00:00.000,Complaint,complaint_24nwlc24563_101157957,https://drive.google.com/file/d/1o2x21b1O7-N1-cwURA0fkfxMOhH8UjFq/view?usp=drivesdk
24NWLC24563,101157958,2024-06-07 00:00:00.000,Summons,,
24NWLC24563,101157959,2024-06-07 00:00:00.000,Civil Case Cover Sheet,,
24NWLC24563,101157960,2024-06-07 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc24563_101157960,
24NWLC24563,101157961,2024-06-07 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC24563,101157962,2024-06-07 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC24563,101558447,2024-06-27 00:00:00.000,Proof of Personal Service,,
24NWLC24563,103553365,2024-09-25 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc24563_103553365,https://drive.google.com/file/d/1GzX4t7VzTBM7osRMZKBD-28h0rnsVFWw/view?usp=drivesdk
24NWLC24563,103553366,2024-09-25 00:00:00.000,Declaration Pursuant to 585 CCP in Support of Default Judgment,declaration_24nwlc24563_103553366,https://drive.google.com/file/d/13Q5Nx54fWVKQ1fLo2x7SAppFO9bvOaVQ/view?usp=drivesdk
24NWLC24563,103553368,2024-09-25 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc24563_103553368,
24NWLC24563,103553369,2024-09-25 00:00:00.000,Request for Dismissal,,
24NWLC24563,103553367,2024-10-11 00:00:00.000,Judgment,,
24NWLC26480,101392448,2024-06-18 00:00:00.000,Complaint,complaint_24nwlc26480_101392448,https://drive.google.com/file/d/1epb7VGtTzIvdU6yj2WvUbWgOkYQ2btUB/view?usp=drivesdk
24NWLC26480,101392449,2024-06-18 00:00:00.000,Summons,,
24NWLC26480,101392450,2024-06-18 00:00:00.000,Civil Case Cover Sheet,,
24NWLC26480,101392451,2024-06-18 00:00:00.000,Declaration in Support of Bus. & Prof. Code 6322.1(c)(1),declaration_24nwlc26480_101392451,
24NWLC26480,101392452,2024-06-18 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC26480,101392454,2024-06-18 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC26480,102168222,2024-07-24 00:00:00.000,Proof of Personal Service,,
24NWLC26480,104337134,2024-11-04 00:00:00.000,Request for Dismissal,,
24NWLC26480,104337135,2024-11-04 00:00:00.000,Declaration (name extension),declaration_24nwlc26480_104337135,https://drive.google.com/file/d/1f1N80g9f9vQ90GFAzaXPyg6jQtnkMG8V/view?usp=drivesdk
24NWLC26480,104337136,2024-11-04 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc26480_104337136,https://drive.google.com/file/d/18uuxZpEJu5iycnph34XYb1qBv7GXo0ME/view?usp=drivesdk
24NWLC26480,104337138,2024-11-04 00:00:00.000,Declaration (name extension),declaration_24nwlc26480_104337138,https://drive.google.com/file/d/1YV6BofSDA0mw9nmRYF5IayYA-eXlA2U4/view?usp=drivesdk
24NWLC26480,104337137,2024-11-19 00:00:00.000,Default Judgment,,
24NWLC26480,106310533,2025-02-18 00:00:00.000,Abstract of Judgment - Civil and Small Claims,,
24NWLC27295,101488581,2024-06-21 00:00:00.000,Complaint,complaint_24nwlc27295_101488581,https://drive.google.com/file/d/1EAJtZKAXx6g_fqrDH4BjU7ehzNAJbb-U/view?usp=drivesdk
24NWLC27295,101488582,2024-06-21 00:00:00.000,Civil Case Cover Sheet,,
24NWLC27295,101488583,2024-06-21 00:00:00.000,Summons,,
24NWLC27295,101488584,2024-06-21 00:00:00.000,"Order to Show Cause Hearing/Case Management Review (Cal. Rules of Court, rule 3.740)",,
24NWLC27295,101488586,2024-06-21 00:00:00.000,Notice of Case Assignment - Limited Civil Case,,
24NWLC27295,102028889,2024-07-15 00:00:00.000,Proof of Personal Service,,
24NWLC27295,104772672,2024-11-20 00:00:00.000,Request for Entry of Default / Judgment,request_for_default_judgment_24nwlc27295_104772672,https://drive.google.com/file/d/1cPcfSM1eONsOi9cyxgehsWrzTI_zPWm3/view?usp=drivesdk
24NWLC27295,104772674,2024-11-20 00:00:00.000,Declaration of Costs - CCP 1033,declaration_24nwlc27295_104772674,
